ORDER_ID,ORDER DATE,SHIP MODE,CUSTOMER   NAME,SEGMENT,COUNTRY,CITY,STATE,REGION,CATEGORY,SUB-CATEGORY,SALES,QUANTITY,DISCOUNT,PROFIT,PROFIT MARGIN% ,YEAR
US-2017-148901,2017-05-14,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Paper,31.104,6,0.2,10.8864,35.00,2017
US-2017-148901,2017-05-14,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Furniture,Furnishings,30.192,3,0.2,8.3028,27.50,2017
US-2017-148901,2017-05-14,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Technology,Phones,43.6,5,0.2,4.36,10.00,2017
US-2017-148901,2017-05-14,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Art,4.768,2,0.2,0.4172,8.75,2017
US-2017-148901,2017-05-14,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Binders,10.38,2,0.7,-7.612,-73.33,2017
US-2017-148901,2017-05-14,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Binders,13.392,8,0.7,-9.8208,-73.33,2017
CA-2018-136364,2018-07-13,Second Class,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Phones,39.594,1,0.4,-7.2589,-18.33,2018
CA-2018-136364,2018-07-13,Second Class,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,91.008,9,0.2,19.3392,21.25,2018
CA-2016-137708,2016-11-22,Second Class,Nathan Gelder,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,37.94,2,0,18.2112,48.00,2016
CA-2016-137708,2016-11-22,Second Class,Nathan Gelder,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,42.8,10,0,19.26,45.00,2016
CA-2016-137708,2016-11-22,Second Class,Nathan Gelder,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,33.63,3,0,10.089,30.00,2016
CA-2015-149055,2015-11-23,Standard Class,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,62.808,3,0.2,21.1977,33.75,2015
CA-2016-151589,2016-12-27,First Class,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,Central,Office Supplies,Paper,195.64,4,0,91.9508,47.00,2016
CA-2016-151589,2016-12-27,First Class,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,Central,Technology,Phones,239.9,2,0,71.97,30.00,2016
CA-2017-121370,2017-11-14,Second Class,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,380.058,3,0.3,-21.7176,-5.71,2017
CA-2017-121370,2017-11-14,Second Class,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Copiers,1199.976,4,0.4,179.9964,15.00,2017
CA-2017-121370,2017-11-14,Second Class,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,48.576,3,0.2,9.7152,20.00,2017
CA-2017-111696,2017-05-08,First Class,Trudy Brown,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,17.94,3,0,8.073,45.00,2017
CA-2015-139598,2015-12-26,Standard Class,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,18.264,3,0.2,6.1641,33.75,2015
CA-2015-139598,2015-12-26,Standard Class,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,34.656,2,0.2,5.6316,16.25,2015
CA-2015-139598,2015-12-26,Standard Class,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,81.552,2,0.2,8.1552,10.00,2015
CA-2015-139598,2015-12-26,Standard Class,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,227.136,4,0.2,-42.588,-18.75,2015
CA-2018-117436,2018-06-08,Standard Class,Liz Willingham,Consumer,United States,Norwich,Connecticut,East,Office Supplies,Binders,10.36,2,0,5.0764,49.00,2018
CA-2016-140025,2016-04-07,Standard Class,Peter Fuller,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Appliances,463.248,8,0.8,-1181.2824,-255.00,2016
CA-2016-140025,2016-04-07,Standard Class,Peter Fuller,Consumer,United States,San Antonio,Texas,Central,Technology,Accessories,383.952,6,0.2,47.994,12.50,2016
CA-2017-134222,2017-07-10,Same Day,Nick Zandusky,Home Office,United States,Yuma,Arizona,West,Office Supplies,Binders,44.856,6,0.7,-35.8848,-80.00,2017
CA-2017-140018,2017-11-21,Standard Class,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,Technology,Machines,30.345,7,0.7,-24.276,-80.00,2017
CA-2017-140018,2017-11-21,Standard Class,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,Furniture,Chairs,127.554,3,0.3,-9.111,-7.14,2017
CA-2017-140018,2017-11-21,Standard Class,Chloris Kastensmidt,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,77.952,3,0.2,15.5904,20.00,2017
US-2018-136707,2018-11-12,First Class,Jim Epp,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,14.016,4,0.2,4.9056,35.00,2018
CA-2015-152562,2015-11-01,Standard Class,Jack O'Briant,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Storage,69.52,2,0,19.4656,28.00,2015
CA-2015-152562,2015-11-01,Standard Class,Jack O'Briant,Corporate,United States,Richmond,Kentucky,South,Office Supplies,Art,5.64,3,0,1.6356,29.00,2015
CA-2017-152408,2017-05-15,Standard Class,Thomas Thornton,Consumer,United States,New York City,New York,East,Office Supplies,Binders,13.776,3,0.2,4.4772,32.50,2017
CA-2015-120278,2015-11-07,Standard Class,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,Office Supplies,Appliances,245.88,6,0,68.8464,28.00,2015
CA-2015-120278,2015-11-07,Standard Class,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,Office Supplies,Storage,36.63,3,0,9.8901,27.00,2015
CA-2015-120278,2015-11-07,Standard Class,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,Office Supplies,Storage,22.58,2,0,5.8708,26.00,2015
CA-2015-120278,2015-11-07,Standard Class,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,Office Supplies,Binders,12.39,3,0,5.8233,47.00,2015
CA-2018-167661,2018-10-05,Standard Class,Mike Pelletier,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,39.92,5,0.2,13.473,33.75,2018
CA-2018-167661,2018-10-05,Standard Class,Mike Pelletier,Home Office,United States,San Francisco,California,West,Office Supplies,Paper,61.96,2,0,27.882,45.00,2018
CA-2018-167661,2018-10-05,Standard Class,Mike Pelletier,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,19.936,4,0.2,7.2268,36.25,2018
CA-2018-106831,2018-06-01,First Class,Fred Harton,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,3.798,2,0.7,-2.6586,-70.00,2018
CA-2018-106831,2018-06-01,First Class,Fred Harton,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,27.744,6,0.2,10.0572,36.25,2018
CA-2018-106831,2018-06-01,First Class,Fred Harton,Consumer,United States,Dublin,Ohio,East,Technology,Phones,158.376,4,0.4,-34.3148,-21.67,2018
CA-2018-154123,2018-11-20,Standard Class,Sample Company A,Home Office,United States,Henderson,Kentucky,South,Furniture,Furnishings,27.58,2,0,11.5836,42.00,2018
CA-2017-136049,2017-12-23,Standard Class,Neoma Murray,Consumer,United States,Bowling Green,Ohio,East,Office Supplies,Binders,5.553,3,0.7,-4.0722,-73.33,2017
CA-2018-118402,2018-09-29,Standard Class,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Storage,243.92,5,0.2,-54.882,-22.50,2018
US-2017-139388,2017-11-07,First Class,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,East,Office Supplies,Fasteners,14.96,4,0,0.2992,2.00,2017
US-2015-128685,2015-04-04,First Class,Mary Zewe,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,7.184,2,0.2,2.245,31.25,2015
CA-2016-124044,2016-07-23,Second Class,Melanie Seite,Consumer,United States,Rochester,New York,East,Office Supplies,Binders,10.512,3,0.2,3.6792,35.00,2016
CA-2015-164469,2015-06-25,Second Class,Grace Kelly,Corporate,United States,Salem,Oregon,West,Technology,Phones,263.96,5,0.2,19.797,7.50,2015
CA-2015-164469,2015-06-25,Second Class,Grace Kelly,Corporate,United States,Salem,Oregon,West,Office Supplies,Art,71.632,11,0.2,17.908,25.00,2015
CA-2015-164469,2015-06-25,Second Class,Grace Kelly,Corporate,United States,Salem,Oregon,West,Office Supplies,Art,9.328,1,0.2,0.8162,8.75,2015
CA-2015-107818,2015-09-08,Standard Class,Marc Crier,Consumer,United States,Pasco,Washington,West,Office Supplies,Art,5.88,2,0,2.646,45.00,2015
CA-2015-107818,2015-09-08,Standard Class,Marc Crier,Consumer,United States,Pasco,Washington,West,Furniture,Chairs,975.92,5,0.2,121.99,12.50,2015
CA-2015-107818,2015-09-08,Standard Class,Marc Crier,Consumer,United States,Pasco,Washington,West,Office Supplies,Art,303.84,8,0,91.152,30.00,2015
CA-2015-107818,2015-09-08,Standard Class,Marc Crier,Consumer,United States,Pasco,Washington,West,Office Supplies,Storage,485.88,6,0,19.4352,4.00,2015
CA-2015-113320,2015-12-12,Second Class,Logan Haushalter,Consumer,United States,Oakland,California,West,Furniture,Furnishings,12.54,3,0,4.5144,36.00,2015
CA-2015-113320,2015-12-12,Second Class,Logan Haushalter,Consumer,United States,Oakland,California,West,Office Supplies,Storage,8.94,3,0,0.6258,7.00,2015
CA-2015-113320,2015-12-12,Second Class,Logan Haushalter,Consumer,United States,Oakland,California,West,Furniture,Furnishings,9.24,3,0,4.4352,48.00,2015
CA-2016-137526,2016-01-13,Standard Class,Philip Brown,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,70.008,3,0.2,24.5028,35.00,2016
CA-2016-137526,2016-01-13,Standard Class,Philip Brown,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,77.6,4,0,38.024,49.00,2016
CA-2016-137526,2016-01-13,Standard Class,Philip Brown,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,464.85,9,0,92.97,20.00,2016
CA-2018-136063,2018-12-15,Standard Class,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,Central,Office Supplies,Art,10.192,7,0.2,1.0192,10.00,2018
CA-2017-101546,2017-12-18,Standard Class,Grace Kelly,Corporate,United States,Morristown,New Jersey,East,Office Supplies,Binders,1793.98,2,0,843.1706,47.00,2017
CA-2015-138940,2015-04-11,Second Class,Gary Mitchum,Home Office,United States,Austin,Texas,Central,Technology,Phones,758.352,6,0.2,265.4232,35.00,2015
CA-2017-125164,2017-11-10,Standard Class,Sally Hughsby,Corporate,United States,New York City,New York,East,Office Supplies,Binders,20.368,1,0.2,7.3834,36.25,2017
CA-2017-125164,2017-11-10,Standard Class,Sally Hughsby,Corporate,United States,New York City,New York,East,Office Supplies,Binders,49.848,3,0.2,16.8237,33.75,2017
CA-2018-163531,2018-06-26,Standard Class,Steven Cartwright,Consumer,United States,New York City,New York,East,Technology,Phones,239.97,3,0,67.1916,28.00,2018
CA-2018-122490,2018-11-13,Standard Class,Ted Trevino,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,2404.704,6,0.2,150.294,6.25,2018
CA-2018-122490,2018-11-13,Standard Class,Ted Trevino,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,563.024,11,0.2,190.0206,33.75,2018
CA-2018-122490,2018-11-13,Standard Class,Ted Trevino,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,344.91,3,0,10.3473,3.00,2018
CA-2018-122490,2018-11-13,Standard Class,Ted Trevino,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,8.64,3,0,4.2336,49.00,2018
CA-2018-131366,2018-11-24,Standard Class,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,Technology,Phones,89.988,2,0.4,-14.998,-16.67,2018
CA-2018-131366,2018-11-24,Standard Class,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,East,Office Supplies,Paper,229.544,7,0.2,83.2097,36.25,2018
CA-2018-164042,2018-05-23,Standard Class,Ken Lonsdale,Consumer,United States,Houston,Texas,Central,Office Supplies,Fasteners,1.824,2,0.2,0.6156,33.75,2018
CA-2018-164042,2018-05-23,Standard Class,Ken Lonsdale,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,18.32,5,0.8,-46.716,-255.00,2018
CA-2018-164042,2018-05-23,Standard Class,Ken Lonsdale,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,48.816,3,0.2,-11.5938,-23.75,2018
CA-2018-164042,2018-05-23,Standard Class,Ken Lonsdale,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,1.188,1,0.8,-1.9602,-165.00,2018
CA-2015-132864,2015-12-02,Standard Class,Katherine Nockton,Corporate,United States,Columbus,Ohio,East,Technology,Accessories,119.8,5,0.2,29.95,25.00,2015
US-2015-155817,2015-10-03,Standard Class,Sara Luxemburg,Home Office,United States,Durham,North Carolina,South,Office Supplies,Storage,61.568,2,0.2,4.6176,7.50,2015
US-2015-155817,2015-10-03,Standard Class,Sara Luxemburg,Home Office,United States,Durham,North Carolina,South,Office Supplies,Art,6.192,3,0.2,0.4644,7.50,2015
US-2017-131891,2017-07-29,First Class,Pierre Wener,Consumer,United States,Pensacola,Florida,South,Office Supplies,Binders,2.214,3,0.7,-1.476,-66.67,2017
CA-2018-143567,2018-11-02,Second Class,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,Office Supplies,Envelopes,5.32,2,0,2.6068,49.00,2018
CA-2018-143567,2018-11-02,Second Class,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,Furniture,Chairs,975.92,4,0,292.776,30.00,2018
CA-2018-143567,2018-11-02,Second Class,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,Technology,Accessories,2249.91,9,0,517.4793,23.00,2018
CA-2018-143567,2018-11-02,Second Class,Thomas Boland,Corporate,United States,Henderson,Kentucky,South,Office Supplies,Storage,59.92,4,0,16.7776,28.00,2018
CA-2018-104080,2018-03-08,Standard Class,Alan Hwang,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,171.2,5,0.2,64.2,37.50,2018
CA-2018-104080,2018-03-08,Standard Class,Alan Hwang,Consumer,United States,Anaheim,California,West,Office Supplies,Art,3.36,2,0,0.8736,26.00,2018
CA-2015-151379,2015-12-16,Standard Class,Steve Chapman,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Paper,114.2,5,0,52.532,46.00,2015
CA-2017-163167,2017-11-28,Second Class,Randy Ferguson,Corporate,United States,Marietta,Georgia,South,Furniture,Chairs,182.67,3,0,52.9743,29.00,2017
CA-2017-163167,2017-11-28,Second Class,Randy Ferguson,Corporate,United States,Marietta,Georgia,South,Technology,Accessories,101.7,6,0,6.102,6.00,2017
CA-2017-163167,2017-11-28,Second Class,Randy Ferguson,Corporate,United States,Marietta,Georgia,South,Office Supplies,Storage,1126.02,3,0,56.301,5.00,2017
CA-2017-163167,2017-11-28,Second Class,Randy Ferguson,Corporate,United States,Marietta,Georgia,South,Office Supplies,Storage,1263.3,6,0,315.825,25.00,2017
CA-2017-135776,2017-12-23,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Art,8.82,3,0,2.5578,29.00,2017
CA-2017-135776,2017-12-23,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,37.94,2,0,18.2112,48.00,2017
CA-2017-135776,2017-12-23,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Art,4.2,2,0,1.176,28.00,2017
CA-2017-135776,2017-12-23,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,227.28,2,0,2.2728,1.00,2017
CA-2017-135776,2017-12-23,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,47.9,1,0,22.992,48.00,2017
CA-2017-135776,2017-12-23,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Envelopes,61.96,2,0,30.3604,49.00,2017
CA-2017-135776,2017-12-23,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,1117.92,4,0,55.896,5.00,2017
US-2015-122021,2015-10-15,First Class,Anna Chung,Consumer,United States,Parma,Ohio,East,Furniture,Chairs,183.372,2,0.3,-7.8588,-4.29,2015
US-2015-122021,2015-10-15,First Class,Anna Chung,Consumer,United States,Parma,Ohio,East,Office Supplies,Paper,7.968,2,0.2,2.8884,36.25,2015
CA-2017-130484,2017-08-22,Standard Class,Sheri Gordon,Consumer,United States,Gresham,Oregon,West,Office Supplies,Binders,26.352,8,0.7,-18.4464,-70.00,2017
CA-2018-120936,2018-12-17,Standard Class,Christine Abelman,Corporate,United States,Anaheim,California,West,Office Supplies,Storage,481.32,4,0,125.1432,26.00,2018
CA-2018-120936,2018-12-17,Standard Class,Christine Abelman,Corporate,United States,Anaheim,California,West,Office Supplies,Supplies,13.98,1,0,3.6348,26.00,2018
CA-2018-110884,2018-03-07,Standard Class,Shahid Hopkins,Consumer,United States,New York City,New York,East,Office Supplies,Binders,25.92,6,0.2,9.072,35.00,2018
CA-2018-110884,2018-03-07,Standard Class,Shahid Hopkins,Consumer,United States,New York City,New York,East,Office Supplies,Labels,91.59,3,0,42.1314,46.00,2018
US-2015-161613,2015-12-01,Second Class,Matt Connell,Corporate,United States,Houston,Texas,Central,Furniture,Chairs,674.058,3,0.3,-19.2588,-2.86,2015
US-2015-146353,2015-10-14,Second Class,Jim Epp,Corporate,United States,Concord,New Hampshire,East,Office Supplies,Binders,22.92,4,0,11.0016,48.00,2015
US-2015-146353,2015-10-14,Second Class,Jim Epp,Corporate,United States,Concord,New Hampshire,East,Office Supplies,Storage,269.9,5,0,16.194,6.00,2015
CA-2015-133809,2015-11-18,Second Class,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,East,Office Supplies,Binders,11.808,8,0.7,-8.6592,-73.33,2015
CA-2015-133809,2015-11-18,Second Class,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,East,Technology,Phones,9.588,2,0.4,-2.0774,-21.67,2015
CA-2018-127306,2018-01-14,Standard Class,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,Office Supplies,Envelopes,18.336,3,0.2,6.6468,36.25,2018
CA-2018-127306,2018-01-14,Standard Class,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,Office Supplies,Paper,36.288,7,0.2,12.7008,35.00,2018
CA-2018-127306,2018-01-14,Standard Class,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,Technology,Phones,111.984,2,0.2,6.999,6.25,2018
CA-2018-127306,2018-01-14,Standard Class,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,Office Supplies,Binders,5.97,5,0.7,-4.577,-76.67,2018
CA-2018-127306,2018-01-14,Standard Class,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,Office Supplies,Binders,2.508,2,0.7,-1.8392,-73.33,2018
CA-2016-161830,2016-09-24,Second Class,Max Engle,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,35.96,2,0,10.4284,29.00,2016
CA-2016-161830,2016-09-24,Second Class,Max Engle,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,14.952,3,0.2,5.4201,36.25,2016
CA-2018-163125,2018-10-09,Second Class,Maria Bertelson,Consumer,United States,League City,Texas,Central,Office Supplies,Art,67.144,7,0.2,5.8751,8.75,2018
CA-2018-163125,2018-10-09,Second Class,Maria Bertelson,Consumer,United States,League City,Texas,Central,Furniture,Chairs,254.058,3,0.3,-32.6646,-12.86,2018
CA-2017-160304,2017-01-02,Standard Class,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,East,Furniture,Bookcases,173.94,3,0,38.2668,22.00,2017
CA-2017-160304,2017-01-02,Standard Class,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,East,Technology,Phones,231.98,2,0,67.2742,29.00,2017
CA-2018-101728,2018-08-19,Standard Class,Sonia Cooley,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,2.296,2,0.8,-3.9032,-170.00,2018
CA-2018-114055,2018-12-25,Second Class,Mick Hernandez,Home Office,United States,Huntsville,Alabama,South,Office Supplies,Paper,96.08,2,0,46.1184,48.00,2018
CA-2018-114055,2018-12-25,Second Class,Mick Hernandez,Home Office,United States,Huntsville,Alabama,South,Office Supplies,Fasteners,3.62,2,0,1.1946,33.00,2018
CA-2018-114055,2018-12-25,Second Class,Mick Hernandez,Home Office,United States,Huntsville,Alabama,South,Office Supplies,Paper,629.1,6,0,301.968,48.00,2018
CA-2018-114055,2018-12-25,Second Class,Mick Hernandez,Home Office,United States,Huntsville,Alabama,South,Technology,Phones,90.48,2,0,23.5248,26.00,2018
CA-2018-126438,2018-09-10,First Class,Alex Russell,Corporate,United States,Lawrence,Massachusetts,East,Office Supplies,Art,14.88,2,0,3.72,25.00,2018
CA-2018-117653,2018-10-19,Standard Class,Mary O'Rourke,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,91.275,1,0.5,-67.5435,-74.00,2018
CA-2018-143245,2018-12-01,Standard Class,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,East,Office Supplies,Paper,19.44,3,0,9.3312,48.00,2018
CA-2018-143245,2018-12-01,Standard Class,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,East,Furniture,Chairs,897.15,3,0,251.202,28.00,2018
US-2015-138828,2015-09-02,First Class,Katherine Ducich,Consumer,United States,New York City,New York,East,Office Supplies,Art,57.75,5,0,16.17,28.00,2015
US-2015-138828,2015-09-02,First Class,Katherine Ducich,Consumer,United States,New York City,New York,East,Office Supplies,Paper,14.94,3,0,7.0218,47.00,2015
CA-2018-143651,2018-03-25,Standard Class,Filia McAdams,Corporate,United States,Seattle,Washington,West,Office Supplies,Art,23.1,2,0,6.93,30.00,2018
CA-2016-106978,2016-09-28,Standard Class,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,West,Office Supplies,Envelopes,12.536,1,0.2,4.2309,33.75,2016
CA-2016-106978,2016-09-28,Standard Class,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,West,Office Supplies,Binders,1.08,2,0.7,-0.792,-73.33,2016
CA-2016-106978,2016-09-28,Standard Class,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,West,Office Supplies,Fasteners,4.512,3,0.2,0.846,18.75,2016
CA-2016-155124,2016-03-15,Standard Class,Karen Seio,Corporate,United States,Lehi,Utah,West,Technology,Phones,16.776,3,0.2,1.6776,10.00,2016
CA-2018-150931,2018-01-06,Standard Class,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,South,Office Supplies,Binders,33.74,7,0,15.5204,46.00,2018
CA-2015-157147,2015-01-13,Standard Class,Brian Dahlen,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,1325.85,5,0,238.653,18.00,2015
CA-2015-157147,2015-01-13,Standard Class,Brian Dahlen,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,333.999,3,0.15,3.9294,1.18,2015
CA-2015-157147,2015-01-13,Standard Class,Brian Dahlen,Consumer,United States,San Francisco,California,West,Office Supplies,Art,19.9,5,0,6.567,33.00,2015
CA-2016-156482,2016-02-06,Standard Class,Ivan Liston,Consumer,United States,Wilmington,Delaware,East,Furniture,Chairs,1268.82,9,0,266.4522,21.00,2016
CA-2016-156482,2016-02-06,Standard Class,Ivan Liston,Consumer,United States,Wilmington,Delaware,East,Furniture,Bookcases,283.92,4,0,82.3368,29.00,2016
CA-2016-156482,2016-02-06,Standard Class,Ivan Liston,Consumer,United States,Wilmington,Delaware,East,Office Supplies,Art,5.68,2,0,1.7608,31.00,2016
CA-2018-106782,2018-12-21,Standard Class,Liz Preis,Consumer,United States,Lafayette,Indiana,Central,Office Supplies,Storage,375.34,1,0,18.767,5.00,2018
CA-2017-151372,2017-09-05,First Class,Joseph Holt,Consumer,United States,Redondo Beach,California,West,Office Supplies,Paper,96.08,2,0,46.1184,48.00,2017
CA-2017-151372,2017-09-05,First Class,Joseph Holt,Consumer,United States,Redondo Beach,California,West,Office Supplies,Binders,11.68,2,0.2,3.942,33.75,2017
CA-2017-151372,2017-09-05,First Class,Joseph Holt,Consumer,United States,Redondo Beach,California,West,Office Supplies,Fasteners,4.36,2,0,1.7876,41.00,2017
CA-2015-102085,2015-10-04,Standard Class,Joy Daniels,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,29.24,4,0,13.7428,47.00,2015
CA-2018-107125,2018-11-27,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,117.488,7,0.2,41.1208,35.00,2018
CA-2018-107125,2018-11-27,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,18.84,3,0,6.0288,32.00,2018
CA-2017-125815,2017-10-28,Second Class,Denise Leinenbach,Consumer,United States,New York City,New York,East,Office Supplies,Art,12.42,3,0,5.2164,42.00,2017
CA-2016-144190,2016-06-09,Standard Class,Nathan Cano,Consumer,United States,Royal Oak,Michigan,Central,Office Supplies,Paper,12.96,2,0,6.2208,48.00,2016
CA-2018-117926,2018-12-08,Second Class,Alan Schoenberger,Corporate,United States,San Francisco,California,West,Office Supplies,Appliances,69.48,1,0,20.844,30.00,2018
CA-2016-153906,2016-03-16,Standard Class,Michael Stewart,Corporate,United States,New York City,New York,East,Technology,Phones,85.9,2,0,2.577,3.00,2016
CA-2015-160262,2015-06-09,Second Class,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,West,Office Supplies,Art,18.06,7,0,4.6956,26.00,2015
CA-2015-160262,2015-06-09,Second Class,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,West,Office Supplies,Paper,79.14,3,0,36.4044,46.00,2015
CA-2015-160262,2015-06-09,Second Class,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,West,Furniture,Furnishings,37.4,2,0,14.212,38.00,2015
CA-2016-127607,2016-03-20,Standard Class,Joe Kamberova,Consumer,United States,Carrollton,Texas,Central,Office Supplies,Binders,2.512,2,0.8,-4.396,-175.00,2016
CA-2016-127607,2016-03-20,Standard Class,Joe Kamberova,Consumer,United States,Carrollton,Texas,Central,Office Supplies,Fasteners,18.864,9,0.2,6.1308,32.50,2016
CA-2017-166226,2017-11-18,Standard Class,Tracy Collins,Home Office,United States,Los Angeles,California,West,Technology,Phones,61.192,1,0.2,6.1192,10.00,2017
CA-2017-166226,2017-11-18,Standard Class,Tracy Collins,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,67.84,1,0,18.3168,27.00,2017
CA-2015-156587,2015-03-07,First Class,Aaron Bergman,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,48.712,1,0.2,5.4801,11.25,2015
CA-2015-156587,2015-03-07,First Class,Aaron Bergman,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,17.94,3,0,4.6644,26.00,2015
CA-2015-156587,2015-03-07,First Class,Aaron Bergman,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,242.94,3,0,4.8588,2.00,2015
CA-2017-141180,2017-05-15,Second Class,Darren Powers,Consumer,United States,Fort Lauderdale,Florida,South,Office Supplies,Binders,7.764,4,0.7,-5.176,-66.67,2017
CA-2016-109708,2016-05-25,Second Class,Craig Yedwab,Corporate,United States,Columbia,Tennessee,South,Technology,Phones,467.04,4,0.2,58.38,12.50,2016
